ID,acquired,reachable,request location,day,area,stereo,strips,duration,priority,priority mod,customer type mod,price,waiting time
0199,0,0,"[np.float64(25.27089012124074), np.float64(49.3385061940633)]",0,651.7317879848586,0,1,3.711916167728224,4,4,3,769,4
0200,0,0,"[np.float64(38.67095578523463), np.float64(117.4329344527677)]",0,145.2201943108047,0,1,5.188621356116588,4,4,3,1498,9
0201,0,0,"[np.float64(24.20045769327871), np.float64(54.69813255673586)]",0,595.3449990550001,1,1,6.459423516674506,4,4,3,686,7
0202,0,0,"[np.float64(6.617883144492648), np.float64(-75.97902890325719)]",0,132.28417954612084,0,1,2.080983625305624,4,4,3,1165,5
0203,0,0,"[np.float64(42.91473730034324), np.float64(-79.59129028307485)]",0,401.83521750916475,0,1,7.402637357589794,2,2,2,671,6
0204,0,0,"[np.float64(15.30681101972933), np.float64(44.14052911817674)]",0,569.3941727893678,0,1,4.319301108349631,1,1,1,903,11
0205,0,0,"[np.float64(38.79362786384549), np.float64(115.961478267299)]",0,559.3222329880538,0,1,7.214695920265894,2,2,2,967,4
0206,0,0,"[np.float64(25.25841864911798), np.float64(81.64485425652497)]",0,119.95435255675821,0,1,2.2336859533968685,4,4,3,746,12
0207,0,0,"[np.float64(-12.63808402563791), np.float64(15.99883018057644)]",0,35.40153367687566,0,1,2.873981311182055,1,1,1,1400,12
0208,0,0,"[np.float64(15.40647901909199), np.float64(44.16479699560372)]",0,798.43607955994,0,2,3.9351767268653552,4,4,3,1460,7
0209,0,0,"[np.float64(10.03600417371398), np.float64(-67.13644884475553)]",0,726.1965145590093,0,2,4.072770638379673,1,1,1,1022,7
0210,0,0,"[np.float64(15.27147706763919), np.float64(44.25414446088497)]",0,82.73708566017332,0,1,7.0867653381680995,2,2,2,1058,7
0211,0,0,"[np.float64(28.10243289381832), np.float64(106.664718585556)]",0,128.28810328275188,0,1,2.0672066923294112,1,1,1,1277,10
0212,0,0,"[np.float64(47.43201384411275), np.float64(16.49871748024867)]",0,892.6911926132307,0,2,5.846670658818077,2,2,2,1328,11
0213,0,0,"[np.float64(12.41447905735783), np.float64(6.825227374065964)]",0,769.3597727201582,0,2,2.7878746170713016,4,4,3,610,14
0214,0,0,"[np.float64(46.15678262645505), np.float64(-119.1337429232063)]",0,996.1641359204574,1,1,6.939293904266297,1,1,1,1487,12
0215,0,0,"[np.float64(41.5051939799817), np.float64(-90.43209675069673)]",0,254.73346175581668,0,1,6.671439595747474,3,3,3,1312,9
0216,0,0,"[np.float64(30.89536804216555), np.float64(75.20427772566245)]",0,488.3151858799461,0,1,4.999526164467204,3,3,3,802,7
0217,0,0,"[np.float64(15.28513252850008), np.float64(44.27978347872376)]",0,237.22311648629332,0,1,3.276123353074251,2,2,2,1429,3
0218,0,0,"[np.float64(34.62241574600343), np.float64(-86.86407475237093)]",0,623.1773383388324,0,1,5.806972345793338,2,2,2,1385,5
0219,0,0,"[np.float64(4.050883341734679), np.float64(98.64490216070004)]",0,116.29882485222666,0,1,2.9375499059458736,2,2,2,1408,7
0220,0,0,"[np.float64(26.67499654102241), np.float64(-101.5875922229849)]",0,128.11592957029006,0,1,3.140142755555921,2,2,2,972,10
0221,0,0,"[np.float64(52.28969137768817), np.float64(26.09225234242703)]",0,72.81600351371752,0,1,5.760139413352146,4,4,3,1290,12
0222,0,0,"[np.float64(31.90554499096895), np.float64(-106.7358690341176)]",0,693.8924961819027,0,1,7.9473706765317464,3,3,3,791,3
0223,0,0,"[np.float64(10.35367370803403), np.float64(-73.48580117222873)]",0,494.57850485577353,0,1,7.346365023515277,2,2,2,1458,7
0224,0,0,"[np.float64(54.82297473956941), np.float64(55.77283698318541)]",0,618.1134851382753,0,1,5.558644146102062,1,1,1,751,11
0225,0,0,"[np.float64(15.26315743647319), np.float64(44.18117806320505)]",0,879.4217455427696,0,2,5.231220612604543,1,1,1,1087,12
0226,0,0,"[np.float64(7.751039883416031), np.float64(28.09515092603401)]",0,740.5881562706032,0,2,7.990309280048651,4,4,3,674,11
0227,0,0,"[np.float64(35.66488832137083), np.float64(-118.6909386298781)]",0,462.2611952485243,0,1,5.284382885803362,2,2,2,608,11
0228,0,0,"[np.float64(20.46920567810864), np.float64(-100.0054566433772)]",0,984.3716324058322,0,2,4.520699131756664,1,1,1,1461,8
0229,0,0,"[np.float64(49.11832800995569), np.float64(8.89064888647059)]",0,456.79984504083126,0,1,7.457333214652048,2,2,2,839,9
0230,0,0,"[np.float64(15.38248254803329), np.float64(45.29758856584814)]",0,113.33822256029966,0,1,3.4051057752157297,1,1,1,1347,14
0231,0,0,"[np.float64(2.66227049203064), np.float64(101.682748990391)]",0,992.6620925054632,0,2,2.5851559417808536,4,4,3,513,10
0232,0,0,"[np.float64(17.66549407358648), np.float64(33.83065866981885)]",0,23.797909284832453,0,1,5.804540206170982,1,1,1,1192,6
0233,0,0,"[np.float64(34.17292040735364), np.float64(113.5782364892366)]",0,550.3336759282644,0,1,2.575097802612494,2,2,2,821,10
0234,0,0,"[np.float64(15.40376451468216), np.float64(45.37740676975337)]",0,309.78639321100957,0,1,4.238891221717761,2,2,2,1444,10
0235,0,0,"[np.float64(15.46161318048849), np.float64(45.25974247633102)]",0,504.04859886596785,0,1,4.541464313490323,4,4,3,1283,14
0236,0,0,"[np.float64(55.23524104763229), np.float64(60.14537012990487)]",0,559.154239641927,0,1,5.285228402295399,3,3,3,1463,12
0237,0,0,"[np.float64(20.0646253218958), np.float64(93.11579684855515)]",0,240.8558003822091,1,1,7.949957274487774,2,2,2,542,8
0238,0,0,"[np.float64(15.44986555972772), np.float64(44.26576459796122)]",0,557.3018969815246,1,1,3.3258903399990847,3,3,3,960,3
0239,0,0,"[np.float64(35.24120499512526), np.float64(112.8878025543762)]",0,756.305050893532,1,1,4.254538271041472,2,2,2,601,9
0240,0,0,"[np.float64(15.40006476827556), np.float64(44.25264083197042)]",0,267.24332740675436,0,1,2.793440746463948,4,4,3,1124,13
0241,0,0,"[np.float64(55.2699656675811), np.float64(37.59426837426859)]",0,384.04270718059314,0,1,5.645681156199409,1,1,1,1204,6
0242,0,0,"[np.float64(17.77965634832593), np.float64(95.89268931119982)]",0,268.9744504708938,0,1,6.366039093847001,3,3,3,508,14
0243,0,0,"[np.float64(36.07661015360819), np.float64(-79.6780081485772)]",0,820.7391712572143,0,2,4.892460939415273,1,1,1,648,12
0244,0,0,"[np.float64(25.68481308088697), np.float64(-80.31496110407862)]",0,725.2572769503871,0,2,3.4749876097398262,4,4,3,837,9
0245,0,0,"[np.float64(15.35034327150385), np.float64(44.25436438484474)]",0,871.3252407811889,0,2,5.7253296150904855,4,4,3,723,3
0246,0,0,"[np.float64(-2.394222185634411), np.float64(30.17999503944243)]",0,170.87984300875763,0,1,5.234946340213097,4,4,3,609,8
0247,0,0,"[np.float64(15.36583509130317), np.float64(45.32598804304732)]",0,74.5060585215918,0,1,3.0271143404223064,2,2,2,853,6
0248,0,0,"[np.float64(15.38272265361263), np.float64(45.25542046900671)]",0,120.26412035481468,0,1,4.434091403012782,2,2,2,583,5
0249,0,0,"[np.float64(10.55117857150735), np.float64(78.24214783314801)]",0,161.85731449141215,0,1,4.611182549811169,2,2,2,1054,11
0250,0,0,"[np.float64(12.21876806658948), np.float64(109.0047877295477)]",0,533.5495780141275,0,1,7.895706522628597,2,2,2,565,14
0251,0,0,"[np.float64(15.32990527675897), np.float64(44.28759755949845)]",0,970.9411582924021,0,2,7.0957149929331305,3,3,3,887,7
0252,0,0,"[np.float64(15.33619727680601), np.float64(45.31020149761281)]",0,357.8781812001653,0,1,6.406224729641563,4,4,3,1390,6
0253,0,0,"[np.float64(15.41158803410696), np.float64(45.24775055026569)]",0,958.549761090845,0,2,7.332662153017685,3,3,3,1120,7
0254,0,0,"[np.float64(-2.82684952190483), np.float64(-78.98843899594699)]",0,39.16259419419054,0,1,6.41290643497229,2,2,2,1113,10
0255,0,0,"[np.float64(11.10174186580531), np.float64(-74.05360302280175)]",0,926.9453306118437,0,2,7.4204111307544,1,1,1,634,2
0256,0,0,"[np.float64(15.37109610652911), np.float64(45.41932383335745)]",0,181.97145469766622,0,1,2.327318689277048,3,3,3,585,14
0257,0,0,"[np.float64(36.93357370722224), np.float64(69.09473768370674)]",0,912.5625107336294,0,2,4.736397255601499,1,1,1,583,12
0258,0,0,"[np.float64(15.41964821435122), np.float64(44.17262373380788)]",0,57.171202685345705,0,1,6.481390011451001,2,2,2,1453,2
0259,0,0,"[np.float64(15.3914585733074), np.float64(45.33037013245077)]",0,948.2712280475375,0,2,5.499774779660081,3,3,3,726,14
0260,0,0,"[np.float64(-4.905719933116239), np.float64(18.94653473654736)]",0,201.59746605454197,0,1,3.05099698490472,3,3,3,759,7
0261,0,0,"[np.float64(24.21493301147505), np.float64(121.406110470601)]",0,303.41134601308755,0,1,4.042952519171205,3,3,3,1391,3
0262,0,0,"[np.float64(41.53989375438895), np.float64(-91.38142717435181)]",0,491.4514017588552,0,1,3.9066462501601475,1,1,1,519,9
0263,0,0,"[np.float64(43.75501325900639), np.float64(141.4670105056896)]",0,381.34016035423974,0,1,3.568081479106016,2,2,2,534,8
0264,0,0,"[np.float64(40.80923050790108), np.float64(126.4438689717955)]",0,667.8604412938868,0,1,4.058813321083797,4,4,3,1364,7
0265,0,0,"[np.float64(3.116330347782829), np.float64(-76.76246630010793)]",0,974.8329594828273,0,2,5.0891197307667255,4,4,3,1254,5
0266,0,0,"[np.float64(15.44511184816659), np.float64(45.35800860920094)]",0,606.8200643141357,0,1,7.129214148699656,2,2,2,942,10
0267,0,0,"[np.float64(15.43445531437137), np.float64(45.26326388605779)]",0,721.7639240271127,0,2,6.452195974362538,3,3,3,1480,8
0268,0,0,"[np.float64(50.94514176179118), np.float64(12.49247470997162)]",0,88.9172450553958,0,1,7.0114982240974015,4,4,3,1440,8
0269,0,0,"[np.float64(33.87540108283081), np.float64(51.4068242035708)]",0,628.1846166409354,0,1,7.301622467378518,3,3,3,769,6
0270,0,0,"[np.float64(15.46983573134391), np.float64(45.27435543263383)]",0,454.3959272693667,0,1,4.4969027365856435,2,2,2,1234,2
0271,0,0,"[np.float64(22.11599825460848), np.float64(87.34284304626705)]",0,885.8965755617087,0,2,4.076157704160483,1,1,1,905,3
0272,0,0,"[np.float64(-32.26897613728945), np.float64(-60.89548075630535)]",0,388.8228885434589,0,1,2.345740290104971,3,3,3,1007,9
0273,0,0,"[np.float64(48.5160509629626), np.float64(6.342250567355422)]",0,679.7746899058692,0,1,7.582949731258606,1,1,1,803,12
0274,0,0,"[np.float64(27.09421786188543), np.float64(-82.12130791802556)]",0,228.92557453082,0,1,2.394938107628864,1,1,1,1169,6
0275,0,0,"[np.float64(10.22974759910089), np.float64(106.2799577317402)]",0,260.11316099067176,0,1,6.446813092222822,2,2,2,784,3
0276,0,0,"[np.float64(-22.67427372028422), np.float64(-48.26651845266137)]",0,376.74630849135133,0,1,4.268649826793523,2,2,2,1047,13
0277,0,0,"[np.float64(15.37932175137599), np.float64(45.31920279587598)]",0,304.75947396899625,0,1,7.692684646995118,1,1,1,1309,6
0278,0,0,"[np.float64(4.761960279385424), np.float64(9.800747467096977)]",0,254.62496055068476,0,1,4.517612125604774,1,1,1,528,9
0279,0,0,"[np.float64(5.497936677667374), np.float64(-72.78926745824654)]",0,50.619037194908486,0,1,6.899650108128299,4,4,3,890,5
0280,0,0,"[np.float64(53.07230810866586), np.float64(-1.970399301287497)]",0,836.9095854207065,1,1,3.6959289929820596,4,4,3,915,4
0281,0,0,"[np.float64(46.85485102164615), np.float64(29.29316760966188)]",0,65.23722936039303,1,1,3.79453230346308,2,2,2,1408,6
0282,0,0,"[np.float64(15.46243216511813), np.float64(45.3161314608173)]",0,887.4781500873646,0,2,5.573116459270605,3,3,3,1266,14
0283,0,0,"[np.float64(-17.75025465688937), np.float64(-66.64460688094775)]",0,126.3399236789922,0,1,7.987895802244843,1,1,1,1408,8
0284,0,0,"[np.float64(-15.50091911811069), np.float64(46.46302837561331)]",0,66.19647532559637,0,1,5.105434507875177,3,3,3,1449,3
0285,0,0,"[np.float64(0.8892574000650014), np.float64(101.5601575941312)]",0,563.4417592167164,0,1,7.6178518183597435,1,1,1,641,2
0286,0,0,"[np.float64(55.85040109816477), np.float64(38.76299719116687)]",0,502.9393507821471,0,1,6.717498969492366,2,2,2,1145,14
0287,0,0,"[np.float64(15.42371873459363), np.float64(45.32912268194586)]",0,491.7433342630532,0,1,6.77518588506341,3,3,3,1155,12
0288,0,0,"[np.float64(23.02545790442481), np.float64(89.89504344437627)]",0,574.9298231738964,0,1,4.615759934772584,2,2,2,1308,6
0289,0,0,"[np.float64(15.40467380463255), np.float64(45.38696261466016)]",0,287.76954951303657,1,1,4.319253501036804,1,1,1,1447,14
0290,0,0,"[np.float64(16.51776549961032), np.float64(-7.265073856058398)]",0,663.2863241561815,0,1,3.1515308485448923,2,2,2,1379,14
0291,0,0,"[np.float64(27.58561587985542), np.float64(-99.46464222012094)]",0,502.89981748747607,0,1,7.783647601901921,3,3,3,840,8
0292,0,0,"[np.float64(5.846966254407015), np.float64(101.0359862015639)]",0,335.40872349036795,0,1,7.75636167466292,4,4,3,744,14
0293,0,0,"[np.float64(23.57540772824339), np.float64(103.2724082519711)]",0,826.6741663137474,0,2,6.482406405861097,2,2,2,1265,9
0294,0,0,"[np.float64(15.38821729893628), np.float64(44.1615661145147)]",0,727.9933752303834,0,2,3.777514699116017,3,3,3,1375,12
0295,0,0,"[np.float64(0.6293316218054639), np.float64(123.1522794338821)]",0,394.2167316026773,0,1,3.471077242053693,2,2,2,1411,9
0296,0,0,"[np.float64(-3.903405509120721), np.float64(39.51616563930035)]",0,847.7701674436439,0,2,7.931661454321778,2,2,2,504,11
0297,0,0,"[np.float64(27.54606200544789), np.float64(113.3996903395856)]",0,920.3379918616624,0,2,2.399256890649065,4,4,3,1419,10
0298,0,0,"[np.float64(15.40791800674413), np.float64(44.2519148176212)]",0,537.3294008172782,0,1,7.061385752847854,3,3,3,1438,12
0299,0,0,"[np.float64(51.88619054975261), np.float64(47.9505370662124)]",0,215.73749770676386,0,1,4.132748002894848,3,3,3,948,12
0300,0,0,"[np.float64(18.33090693730339), np.float64(73.70117286861432)]",0,915.8763643904399,0,2,4.513218318363323,3,3,3,765,13
0301,0,0,"[np.float64(15.35939525595544), np.float64(45.27885704175652)]",0,190.2901404754217,0,1,6.991865892493023,1,1,1,990,2
0302,0,0,"[np.float64(15.3674145191904), np.float64(45.40516408833947)]",0,49.37480319085188,0,1,2.543618096032148,2,2,2,738,8
0303,0,0,"[np.float64(51.08968389897639), np.float64(58.48733728972557)]",0,328.1595218642577,0,1,4.125018071121543,4,4,3,749,11
0304,0,0,"[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",0,727.2393781165788,0,2,7.712145663017438,3,3,3,1454,9
0305,0,0,"[np.float64(33.57320925446322), np.float64(-78.89079433950931)]",0,923.3508122671959,0,2,6.194395476627538,4,4,3,790,7
0306,0,0,"[np.float64(12.41263637865455), np.float64(-69.03309388410017)]",0,637.6483611676255,0,1,6.529634988835342,1,1,1,1042,11
0307,0,0,"[np.float64(32.3724013309903), np.float64(34.84851466648656)]",0,951.8867084196934,0,2,6.545031805732858,1,1,1,1131,13
0308,0,0,"[np.float64(45.87394543363387), np.float64(6.262217182689668)]",0,93.27846843662073,0,1,2.3634204989836674,4,4,3,578,5
0309,0,0,"[np.float64(27.35734379800816), np.float64(85.29206795841348)]",0,61.692975858432035,0,1,3.219245559562587,3,3,3,1406,8
0310,0,0,"[np.float64(7.380622097818022), np.float64(3.91321598597536)]",0,604.5877587929203,0,1,4.947579536487271,4,4,3,1020,4
0311,0,0,"[np.float64(34.96235132495958), np.float64(116.0690476724744)]",0,966.1502061702621,0,2,4.208901394852251,3,3,3,949,3
0312,0,0,"[np.float64(25.17333278863511), np.float64(97.25333445606441)]",0,503.2185876457693,0,1,4.4654737587971205,3,3,3,1055,7
0313,0,0,"[np.float64(-24.64141463657782), np.float64(-65.03942095316634)]",0,52.46371071336583,0,1,6.688684271754036,1,1,1,1383,3
0314,0,0,"[np.float64(37.9944519060266), np.float64(-121.9147938624178)]",0,221.99743742137872,0,1,2.088075410406412,4,4,3,1233,7
0315,0,0,"[np.float64(-17.76647674126767), np.float64(-149.5947121545428)]",0,245.5481135093549,0,1,5.962951557927433,1,1,1,643,11
0316,0,0,"[np.float64(38.35668524947302), np.float64(118.052547599693)]",0,338.519272007813,0,1,2.0006613908109347,2,2,2,619,4
0317,0,0,"[np.float64(47.98645485430904), np.float64(12.22518445348442)]",0,44.55978020262641,0,1,2.378351153457462,1,1,1,1443,3
0318,0,0,"[np.float64(21.59073611701598), np.float64(113.702256435359)]",0,904.9878077974183,0,2,4.449716719025744,3,3,3,1064,14
0319,0,0,"[np.float64(15.43737047926708), np.float64(45.26702857714688)]",0,516.0483807767738,1,1,7.045691118828929,4,4,3,1076,9
0320,0,0,"[np.float64(6.793233517974094), np.float64(5.845103826830999)]",0,671.259862161155,0,1,2.869974593386763,2,2,2,675,5
0321,0,0,"[np.float64(31.03278181291179), np.float64(104.4029732396626)]",0,68.10566405811396,0,1,5.32772845477167,2,2,2,569,13
0322,0,0,"[np.float64(9.53208137087383), np.float64(-63.25683105758648)]",0,55.06135233584575,0,1,6.071031360960465,2,2,2,1313,5
0323,0,0,"[np.float64(29.73082302405159), np.float64(67.37384195488153)]",0,586.8813042685067,0,1,3.377197305032963,2,2,2,1132,8
0324,0,0,"[np.float64(32.75045497784467), np.float64(113.3896982348645)]",0,887.4087144937038,0,2,5.073981531617498,4,4,3,1388,9
0325,0,0,"[np.float64(-1.034603247929284), np.float64(-80.30864494752522)]",0,528.9535189585874,0,1,7.468443698829153,3,3,3,702,13
0326,0,0,"[np.float64(43.29431774872545), np.float64(124.6581667974773)]",0,877.9413533975014,1,1,5.073371152193197,2,2,2,1300,14
0327,0,0,"[np.float64(15.32438799514143), np.float64(44.17272614096689)]",0,811.1802817821841,0,2,2.943938370725888,3,3,3,679,10
0328,0,0,"[np.float64(53.54114048670896), np.float64(87.60726181031926)]",0,76.77793200912582,0,1,5.766885780125269,1,1,1,1092,11
0329,0,0,"[np.float64(31.20424691988397), np.float64(33.8172340915129)]",0,202.7555169113042,0,1,5.5532010800510845,3,3,3,1066,9
0330,0,0,"[np.float64(40.96549131835525), np.float64(129.1030546412447)]",0,658.0529584861871,0,1,2.1617285587887873,2,2,2,1190,5
0331,0,0,"[np.float64(31.75169061163032), np.float64(-98.0728980653454)]",0,444.05788116749153,0,1,2.5435664344854,1,1,1,1109,3
0332,0,0,"[np.float64(23.51596130746474), np.float64(114.6046505667156)]",0,291.40911383327364,0,1,2.9406881308460644,1,1,1,609,11
0333,0,0,"[np.float64(15.48433118588256), np.float64(45.33704425610848)]",0,419.2152221919311,0,1,2.8177344653712195,1,1,1,923,6
0334,0,0,"[np.float64(32.87905166861539), np.float64(-111.5128156663038)]",0,445.7544466243637,0,1,3.5567946233655987,2,2,2,1164,8
0335,0,0,"[np.float64(15.47756969465248), np.float64(45.36831127753246)]",0,910.6416985707749,0,2,4.724631939413408,3,3,3,1458,3
0336,0,0,"[np.float64(15.34060107621651), np.float64(44.28679178168452)]",0,104.35482542124807,0,1,4.230297787393907,4,4,3,1002,5
0337,0,0,"[np.float64(34.61739668939556), np.float64(116.3428955214736)]",0,280.4510160608074,0,1,7.343899348427581,3,3,3,905,7
0338,0,0,"[np.float64(15.0039151073774), np.float64(121.2842322726206)]",0,538.0272517661313,0,1,5.672656456438022,2,2,2,1485,9
0339,0,0,"[np.float64(37.63349883259237), np.float64(62.07852203269452)]",0,698.5886397039611,0,1,7.256866099771059,2,2,2,1136,11
0340,0,0,"[np.float64(36.97291179604664), np.float64(-76.79462076709507)]",0,631.0066516702844,0,1,5.162235949505593,1,1,1,590,14
0341,0,0,"[np.float64(15.38517737661829), np.float64(45.331775411077)]",0,941.7010949996571,0,2,2.53922282413604,3,3,3,793,7
0342,0,0,"[np.float64(56.37599540038676), np.float64(90.7047273741157)]",0,795.8133158946538,0,2,4.779724694398609,2,2,2,892,7
0343,0,0,"[np.float64(18.03968156655883), np.float64(102.6065237617614)]",0,557.5197651324559,0,1,6.93219528105419,2,2,2,536,7
0344,0,0,"[np.float64(21.18856060878463), np.float64(95.00106675541865)]",0,215.468008981834,0,1,3.1646226030026483,4,4,3,1016,5
0345,0,0,"[np.float64(5.887890719177084), np.float64(-74.83241822394581)]",0,451.42335717083756,0,1,2.5472856725158985,3,3,3,1349,14
0346,0,0,"[np.float64(18.86558823158955), np.float64(74.93665799934794)]",0,693.6888619502829,1,1,3.9766084300295605,1,1,1,1161,4
0347,0,0,"[np.float64(15.34621750773069), np.float64(45.36507326471443)]",0,838.1242126612489,0,2,4.333386983840837,1,1,1,1377,2
0348,0,0,"[np.float64(24.62864655028081), np.float64(67.67428835904232)]",0,959.776488197965,0,2,3.8375460584354264,1,1,1,1407,3
0349,0,0,"[np.float64(44.02340682401092), np.float64(28.74784066372694)]",0,605.8473133717797,0,1,2.8114447137473357,3,3,3,815,3
0350,0,0,"[np.float64(50.25593713507166), np.float64(30.04798114027199)]",0,527.392447937128,0,1,3.505039158330287,2,2,2,671,11
0351,0,0,"[np.float64(49.11673616384866), np.float64(28.52971161095022)]",0,18.674231198027165,0,1,6.093694427612662,2,2,2,905,8
0352,0,0,"[np.float64(41.18261785965785), np.float64(121.342385281399)]",0,73.02697008102976,1,1,4.315571097758983,4,4,3,761,12
0353,0,0,"[np.float64(39.02690133784861), np.float64(115.6374539933984)]",0,156.94889263976287,0,1,5.795296667711335,4,4,3,983,7
0354,0,0,"[np.float64(1.479528061284925), np.float64(99.28973826486337)]",0,55.70517125843845,0,1,5.217822679512395,2,2,2,526,9
0355,0,0,"[np.float64(41.29855340154394), np.float64(-82.11865261300181)]",0,401.4623755661215,0,1,5.294317639146014,2,2,2,994,10
0356,0,0,"[np.float64(10.41656831244132), np.float64(-69.55242460702596)]",0,337.5416665937333,0,1,3.4912973476867757,3,3,3,554,6
0357,0,0,"[np.float64(15.46183591099658), np.float64(45.35437897644412)]",0,637.7168037105245,0,1,5.12925819660909,4,4,3,1410,12
0358,0,0,"[np.float64(15.46732069425616), np.float64(45.41373700195285)]",0,536.1294428254694,0,1,2.1415682831792107,1,1,1,1331,4
0359,0,0,"[np.float64(-25.70128578474945), np.float64(32.0841088916068)]",0,596.3747886284718,0,1,4.5904624539495575,1,1,1,748,5
0360,0,0,"[np.float64(25.99896248326894), np.float64(68.28894418952811)]",0,472.5052257347165,0,1,5.43573693913949,1,1,1,772,12
0361,0,0,"[np.float64(28.51788880067156), np.float64(112.5141108918525)]",0,278.4594114057029,0,1,3.091973728124656,1,1,1,758,9
0362,0,0,"[np.float64(33.37960566356249), np.float64(131.6024973648121)]",0,952.8724896315306,0,2,3.5393510374937085,2,2,2,1277,4
0363,0,0,"[np.float64(15.38087507728814), np.float64(44.1771823835355)]",0,87.32275060037882,0,1,3.3171861188937166,2,2,2,690,3
0364,0,0,"[np.float64(15.4230021411276), np.float64(44.19253461592577)]",0,938.9521084658419,0,2,2.4233477315925454,3,3,3,1074,8
0365,0,0,"[np.float64(29.02656216438505), np.float64(105.5797562117447)]",0,311.9268088178699,0,1,4.0871439268405405,1,1,1,1356,5
0366,0,0,"[np.float64(27.92146177036109), np.float64(113.4330506197421)]",0,513.1487839219301,0,1,7.873794598711637,2,2,2,945,14
0367,0,0,"[np.float64(15.329765559942), np.float64(44.22789901422311)]",0,109.73348050471859,1,1,4.1232824387816605,2,2,2,1352,9
0368,0,0,"[np.float64(15.39183417660515), np.float64(45.41569001378899)]",0,71.86013730263825,1,1,4.763219731021854,2,2,2,1001,2
0369,0,0,"[np.float64(-12.44690323496491), np.float64(13.42845223934489)]",0,430.1159032698843,0,1,5.918523505738252,1,1,1,1115,9
0370,0,0,"[np.float64(28.58922832668654), np.float64(76.09552897412738)]",0,741.9556790032984,0,2,5.8909865070146425,2,2,2,892,6
0371,0,0,"[np.float64(43.21815205247485), np.float64(-3.67149105858976)]",0,270.0954127710004,0,1,7.699369880111745,4,4,3,907,13
0372,0,0,"[np.float64(10.74288008693636), np.float64(-67.84064183877187)]",0,562.7855410463848,0,1,7.145384842394751,1,1,1,1299,3
0373,0,0,"[np.float64(32.03152290944963), np.float64(117.6013326805834)]",0,279.37169018229554,0,1,6.763704122630914,1,1,1,1270,2
0374,0,0,"[np.float64(41.15083827745396), np.float64(-73.66912015939977)]",0,389.2244478321478,0,1,7.709763354669864,4,4,3,1172,14
0375,0,0,"[np.float64(44.05926213034748), np.float64(9.299632921162962)]",0,906.5398721553508,1,1,3.38459231289903,3,3,3,1182,7
0376,0,0,"[np.float64(-30.23359101496126), np.float64(-51.37792901184078)]",0,855.9837858694247,0,2,5.702325167730756,3,3,3,608,10
0377,0,0,"[np.float64(15.42495416396144), np.float64(44.11304862046906)]",0,516.5015258742122,0,1,7.323180600332938,1,1,1,1151,10
0378,0,0,"[np.float64(15.51484783302308), np.float64(45.39329884679204)]",0,238.86752184460667,0,1,5.7448289496686105,1,1,1,1104,10
0379,0,0,"[np.float64(49.47091865971385), np.float64(10.96718678634422)]",0,193.9907288202898,0,1,7.864522847641217,1,1,1,1480,12
0380,0,0,"[np.float64(16.07220717673091), np.float64(96.57807100328357)]",0,954.1332656826785,0,2,2.6021162834382743,4,4,3,602,5
0381,0,0,"[np.float64(-35.5199463062986), np.float64(-71.81780208617532)]",0,203.51387991417684,0,1,4.6359830167592015,2,2,2,725,7
0382,0,0,"[np.float64(15.34847739666193), np.float64(45.35579706025067)]",0,808.3601426016266,0,2,7.864177447451818,4,4,3,852,13
0383,0,0,"[np.float64(-9.495983297619347), np.float64(-35.69704458204912)]",0,369.60123932600175,0,1,4.277408171419554,2,2,2,659,11
0384,0,0,"[np.float64(15.42906837855042), np.float64(45.41088053556382)]",0,985.67418771068,0,2,6.437338250595826,2,2,2,903,7
0385,0,0,"[np.float64(21.79882518921955), np.float64(69.91294017269729)]",0,368.7875846224251,0,1,2.1824174064718953,3,3,3,1206,6
0386,0,0,"[np.float64(38.0343083109528), np.float64(15.55815279855586)]",0,352.1651082858154,0,1,6.169022687781879,4,4,3,823,3
0387,0,0,"[np.float64(-6.867367358974652), np.float64(107.0394318343555)]",0,637.8261652487455,0,1,7.607760395165471,4,4,3,644,8
0388,0,0,"[np.float64(40.87143086772144), np.float64(-8.647342329978498)]",0,961.5552898201925,0,2,4.296237711140016,1,1,1,1253,14
0389,0,0,"[np.float64(15.34959558750117), np.float64(45.36079909356824)]",0,976.2333961906364,0,2,2.1277990275615766,4,4,3,964,2
0390,0,0,"[np.float64(15.50110076700893), np.float64(45.36567287112793)]",0,707.4989403205183,0,1,2.1674588263729033,2,2,2,1414,7
0391,0,0,"[np.float64(-26.0076833401347), np.float64(32.96959499334744)]",0,754.8517592707173,0,2,7.352139834266534,2,2,2,631,6
0392,0,0,"[np.float64(40.51946326865131), np.float64(-76.8377454519946)]",0,563.8387737970546,0,1,6.335096642577571,4,4,3,592,6
0393,0,0,"[np.float64(40.00166744662464), np.float64(94.48029641888745)]",0,756.0199633931995,0,2,2.6401183053594792,3,3,3,772,9
0394,0,0,"[np.float64(34.25441000075915), np.float64(130.0519068059138)]",0,859.919875315526,0,2,2.3275416623071794,3,3,3,1203,10
0395,0,0,"[np.float64(15.37705812502612), np.float64(44.19470686855086)]",0,486.60920789182825,0,1,6.828952181692877,1,1,1,1033,8
0396,0,0,"[np.float64(15.40946668482909), np.float64(44.17361158876797)]",0,620.242400567273,0,1,6.859163796832155,1,1,1,693,11
0397,0,0,"[np.float64(15.47448862204193), np.float64(45.38623024194935)]",0,537.7793785378146,1,1,2.7231310387522942,2,2,2,669,14
