ID,acquired,reachable,request location,day,area,stereo,strips,duration,priority,priority mod,customer type mod,price,waiting time
0199,0,0,"[np.float64(11.99003758206099), np.float64(78.10334361938055)]",0,69.31274098532398,0,1,7.988094894946754,3,3,3,524,13
0200,0,0,"[np.float64(-15.50091911811069), np.float64(46.46302837561331)]",0,598.5033155730235,0,1,7.31154048679186,2,2,2,731,7
0201,0,0,"[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",0,962.7190168905337,0,2,2.4770214992368285,3,3,3,831,5
0202,0,0,"[np.float64(49.18866442374592), np.float64(9.325408692768589)]",0,46.860608642228364,0,1,4.556264620785571,3,3,3,1105,11
0203,0,0,"[np.float64(22.46236005476032), np.float64(110.704439921955)]",0,659.9703944770649,0,1,5.204719886152052,4,4,3,1361,3
0204,0,0,"[np.float64(34.55784217130976), np.float64(108.4980001147001)]",0,775.3228656740221,0,2,2.7444955136938844,2,2,2,720,10
0205,0,0,"[np.float64(15.40220552851947), np.float64(44.29222225171446)]",0,213.89531575345126,0,1,6.851783763458751,2,2,2,796,5
0206,0,0,"[np.float64(-33.2886574797973), np.float64(152.2115358271796)]",0,273.8012190751785,0,1,2.8921004896926856,1,1,1,702,5
0207,0,0,"[np.float64(46.23470201402048), np.float64(4.87862046771545)]",0,202.37950515379532,0,1,4.299972652357903,2,2,2,1447,3
0208,0,0,"[np.float64(15.27195092001394), np.float64(44.26818963219309)]",0,298.11522403963113,0,1,2.413473079567288,4,4,3,842,6
0209,0,0,"[np.float64(13.00402657722696), np.float64(32.89808202689971)]",0,110.9724766341808,0,1,5.147558527751857,1,1,1,1092,14
0210,0,0,"[np.float64(22.6449614889553), np.float64(113.2515469786561)]",0,370.9775234141369,0,1,5.582248681008104,3,3,3,704,7
0211,0,0,"[np.float64(15.43529290832991), np.float64(44.14410430439714)]",0,369.56026611908044,0,1,6.411061100964077,2,2,2,1492,11
0212,0,0,"[np.float64(45.55946504710128), np.float64(27.22398804412659)]",0,807.4601891488035,0,2,4.0367689320977185,3,3,3,1460,7
0213,0,0,"[np.float64(31.75169061163032), np.float64(-98.0728980653454)]",0,801.1573572851177,0,2,5.543188997619086,1,1,1,1391,4
0214,0,0,"[np.float64(15.30828002369227), np.float64(44.12723827269749)]",0,796.9266399460554,0,2,6.404884037962831,2,2,2,1499,13
0215,0,0,"[np.float64(32.38286526110915), np.float64(114.5146323834331)]",0,567.4688773057114,0,1,6.572210893460144,1,1,1,576,10
0216,0,0,"[np.float64(22.60718850527739), np.float64(96.40235550029888)]",0,326.5548061794682,0,1,3.8098510787002224,1,1,1,1049,8
0217,0,0,"[np.float64(15.47756969465248), np.float64(45.36831127753246)]",0,411.5535518840333,0,1,2.4062235810687502,2,2,2,1206,14
0218,0,0,"[np.float64(27.01997852084376), np.float64(79.18184992959758)]",0,318.4257612573197,0,1,2.2257168653093258,2,2,2,1475,4
0219,0,0,"[np.float64(10.22974759910089), np.float64(106.2799577317402)]",0,582.3459770757406,0,1,6.608361708155503,1,1,1,541,5
0220,0,0,"[np.float64(44.41139282978252), np.float64(39.91154998747761)]",0,938.0411421923526,0,2,4.312633503087475,4,4,3,954,8
0221,0,0,"[np.float64(15.40097554812284), np.float64(44.20927759626986)]",0,285.2122872716585,0,1,2.8036559768201093,2,2,2,681,12
0222,0,0,"[np.float64(19.68166244369), np.float64(-76.22386729724018)]",0,459.39296582848357,0,1,3.1069336131276333,1,1,1,1256,9
0223,0,0,"[np.float64(11.08469086642429), np.float64(39.40749123387835)]",0,655.4618132092008,0,1,6.596902848818741,3,3,3,694,7
0224,0,0,"[np.float64(32.75045497784467), np.float64(113.3896982348645)]",0,844.8502168837872,0,2,5.593412004144589,3,3,3,1089,5
0225,0,0,"[np.float64(31.23676733409421), np.float64(73.66858471504852)]",0,254.08058672032385,0,1,5.008418996981425,2,2,2,1331,13
0226,0,0,"[np.float64(15.41434906562974), np.float64(44.25071440543049)]",0,281.00966102941015,0,1,5.7380455137471955,2,2,2,1475,3
0227,0,0,"[np.float64(15.48070332949718), np.float64(45.28359009426529)]",0,885.2803667236802,0,2,2.824997324944545,3,3,3,887,11
0228,0,0,"[np.float64(47.72787662898534), np.float64(67.74428874484721)]",0,81.1778618658172,0,1,3.9142534574609424,1,1,1,1426,9
0229,0,0,"[np.float64(31.36543275023828), np.float64(35.40223510540356)]",0,605.8421583612454,0,1,4.244381104310433,1,1,1,1136,2
0230,0,0,"[np.float64(40.80923050790108), np.float64(126.4438689717955)]",0,860.5949606798911,0,2,3.8869866162787328,1,1,1,640,10
0231,0,0,"[np.float64(34.76221704961231), np.float64(52.29005615423787)]",0,921.8210076011818,0,2,7.186497872809618,4,4,3,526,9
0232,0,0,"[np.float64(15.39926209997388), np.float64(45.37329599933501)]",0,13.674566978635893,0,1,5.488526867915704,2,2,2,814,4
0233,0,0,"[np.float64(49.11673616384866), np.float64(28.52971161095022)]",0,370.2963115166901,0,1,6.375928444903362,4,4,3,820,11
0234,0,0,"[np.float64(24.95132726412128), np.float64(121.5155137560773)]",0,258.00752133492557,0,1,3.420236539254179,4,4,3,947,5
0235,0,0,"[np.float64(40.31208734352321), np.float64(-74.64876167859748)]",0,568.4645561859485,0,1,3.5844442237745024,4,4,3,1292,11
0236,0,0,"[np.float64(2.244931100036841), np.float64(22.27361903955985)]",0,633.2294145368156,0,1,3.3520158984688777,4,4,3,792,5
0237,0,0,"[np.float64(15.32690273889364), np.float64(44.13657879128296)]",0,999.7747031279232,0,2,6.127877465873345,1,1,1,1253,3
0238,0,0,"[np.float64(7.257431164626644), np.float64(38.79297444451961)]",0,513.2497344020267,0,1,4.09424597414311,2,2,2,735,13
0239,0,0,"[np.float64(15.40405130175025), np.float64(45.2990583496326)]",0,551.9154118585325,0,1,4.430504794424978,2,2,2,1214,12
0240,0,0,"[np.float64(-26.0076833401347), np.float64(32.96959499334744)]",0,414.8991942978363,0,1,6.254729647033166,4,4,3,956,11
0241,0,0,"[np.float64(6.076829685665134), np.float64(-75.0822984203359)]",0,148.52956060073708,0,1,7.830792211299233,2,2,2,1391,6
0242,0,0,"[np.float64(6.793233517974094), np.float64(5.845103826830999)]",0,304.0213156403179,0,1,2.971251882399908,3,3,3,1338,14
0243,0,0,"[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",0,247.7379327933208,0,1,2.3760576094088206,1,1,1,1153,13
0244,0,0,"[np.float64(4.5268354720804), np.float64(7.494782834987832)]",0,801.4184716569937,0,2,3.1690755918047655,2,2,2,1105,4
0245,0,0,"[np.float64(35.99990467485198), np.float64(6.986120917825636)]",0,546.27060513076,0,1,6.40976410977967,1,1,1,1163,13
0246,0,0,"[np.float64(-12.44690323496491), np.float64(13.42845223934489)]",0,296.89743658512674,0,1,3.167763746294098,3,3,3,1264,12
0247,0,0,"[np.float64(12.91627088423925), np.float64(10.34081977854713)]",0,489.60380999060976,0,1,5.506114415749318,1,1,1,566,2
0248,0,0,"[np.float64(25.24491213164131), np.float64(82.96245616846963)]",0,219.64601821232012,0,1,5.541899218993892,3,3,3,675,3
0249,0,0,"[np.float64(14.24980042801736), np.float64(33.58714391359199)]",0,185.94202342264472,0,1,3.7665386017824867,4,4,3,1009,12
0250,0,0,"[np.float64(15.42485477292705), np.float64(44.12079793747954)]",0,860.082295004644,1,1,2.412357679259772,2,2,2,1114,13
